/usr/lib/python2.7/dist-packages/h5py/__init__.py:34: FutureWarning: Conversion of the second argument of issubdtype from `float` to `np.floating` is deprecated. In future, it will be treated as `np.float64 == np.dtype(float).type`.
  from ._conv import register_converters as _register_converters
2018-11-30 21:04:01.672761: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2 FMA
2018-11-30 21:04:02.002001: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:964] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2018-11-30 21:04:02.002731: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1411] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB major: 6 minor: 0 memoryClockRate(GHz): 1.3285
pciBusID: 0000:00:04.0
totalMemory: 15.90GiB freeMemory: 15.61GiB
2018-11-30 21:04:02.003029: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1490] Adding visible gpu devices: 0
2018-11-30 21:04:02.305504: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-11-30 21:04:02.305826: I tensorflow/core/common_runtime/gpu/gpu_device.cc:977]      0 
2018-11-30 21:04:02.305958: I tensorflow/core/common_runtime/gpu/gpu_device.cc:990] 0:   N 
2018-11-30 21:04:02.306364: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1103] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 15129 MB memory) -> physical GPU (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:00:04.0, compute capability: 6.0)
loading dataset
converting dataset to list of sentences
converting text to embeddings
iterations 1 loss: 0.703311  
iterations 2 loss: 0.700619  
iterations 3 loss: 0.698890  
iterations 4 loss: 0.697320  
iterations 5 loss: 0.696451  
iterations 6 loss: 0.695800  
iterations 7 loss: 0.694806  
iterations 8 loss: 0.694425  
iterations 100 loss: 0.691456  
iteration 100 generated sample: human lest avoid occupy depended fowls attempts attempts unquestionably vehemence vehemence vehemence hang strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain
iterations 101 loss: 0.691615  
iterations 102 loss: 0.691284  
iterations 103 loss: 0.691518  
iterations 104 loss: 0.691444  
iterations 105 loss: 0.691227  
iterations 106 loss: 0.691385  
iterations 107 loss: 0.691362  
iterations 108 loss: 0.691439  
iterations 109 loss: 0.691371  
iterations 110 loss: 0.691302  
iterations 111 loss: 0.691355  
iterations 112 loss: 0.691427  
iterations 113 loss: 0.691454  
iterations 114 loss: 0.691321  
iterations 115 loss: 0.691527  
iterations 116 loss: 0.691343  
iterations 117 loss: 0.691375  
iterations 118 loss: 0.691335  
iterations 119 loss: 0.691185  
iterations 120 loss: 0.691414  
iterations 121 loss: 0.691363  
iterations 122 loss: 0.691383  
iterations 123 loss: 0.691357  
iterations 124 loss: 0.691256  
iterations 125 loss: 0.691419  
iterations 126 loss: 0.691367  
iterations 127 loss: 0.691274  
iterations 128 loss: 0.691215  
iterations 129 loss: 0.691454  
iterations 130 loss: 0.691351  
iterations 131 loss: 0.691483  
iterations 132 loss: 0.691249  
iterations 133 loss: 0.691466  
iterations 134 loss: 0.691483  
iterations 135 loss: 0.691341  
iterations 136 loss: 0.691428  
iterations 137 loss: 0.691351  
iterations 138 loss: 0.691226  
iterations 139 loss: 0.691402  
iterations 140 loss: 0.691356  
iterations 141 loss: 0.691425  
iterations 142 loss: 0.691366  
iterations 143 loss: 0.691298  
iterations 144 loss: 0.691342  
iterations 145 loss: 0.691459  
iterations 146 loss: 0.691409  
iterations 147 loss: 0.691221  
iterations 148 loss: 0.691568  
iterations 149 loss: 0.691256  
iterations 150 loss: 0.691377  
iterations 151 loss: 0.691448  
iterations 152 loss: 0.691291  
iterations 153 loss: 0.691326  
iterations 154 loss: 0.691322  
iterations 155 loss: 0.691344  
iterations 156 loss: 0.691201  
iterations 157 loss: 0.691522  
iterations 158 loss: 0.691370  
iterations 159 loss: 0.691404  
iterations 160 loss: 0.691256  
iterations 161 loss: 0.691372  
iterations 162 loss: 0.691328  
iterations 163 loss: 0.691419  
iterations 164 loss: 0.691210  
iterations 165 loss: 0.691476  
iterations 166 loss: 0.691347  
iterations 167 loss: 0.691347  
iterations 168 loss: 0.691446  
iterations 169 loss: 0.691299  
iterations 170 loss: 0.691450  
iterations 171 loss: 0.691347  
iterations 172 loss: 0.691337  
iterations 173 loss: 0.691363  
iterations 174 loss: 0.691334  
iterations 175 loss: 0.691336  
iterations 176 loss: 0.691372  
iterations 177 loss: 0.691364  
iterations 178 loss: 0.691210  
iterations 179 loss: 0.691449  
iterations 180 loss: 0.691365  
iterations 181 loss: 0.691226  
iterations 182 loss: 0.691543  
iterations 183 loss: 0.691404  
iterations 184 loss: 0.691324  
iterations 185 loss: 0.691414  
iterations 186 loss: 0.691200  
iterations 187 loss: 0.691493  
iterations 188 loss: 0.691404  
iterations 189 loss: 0.691348  
iterations 190 loss: 0.691397  
iterations 191 loss: 0.691314  
iterations 192 loss: 0.691448  
iterations 193 loss: 0.691393  
iterations 194 loss: 0.691347  
iterations 195 loss: 0.691495  
iterations 196 loss: 0.691330  
iterations 197 loss: 0.691431  
iterations 198 loss: 0.691286  
iterations 199 loss: 0.691405  
iterations 200 loss: 0.691184  
iteration 200 generated sample: unable obtain probability reveal delayed obtaining sacrificing sacrificing sacrificing henceforth henceforth ridicule qualities qualities qualities strain strain strain strain strain strain strain strain strain strain strain strain strain strain newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain
iterations 201 loss: 0.691452  
iterations 202 loss: 0.691351  
iterations 203 loss: 0.691472  
iterations 204 loss: 0.691133  
iterations 205 loss: 0.691473  
iterations 206 loss: 0.691420  
iterations 207 loss: 0.691602  
iterations 208 loss: 0.691189  
iterations 209 loss: 0.691317  
iterations 210 loss: 0.691385  
iterations 211 loss: 0.691287  
iterations 212 loss: 0.691368  
iterations 213 loss: 0.691241  
iterations 214 loss: 0.691208  
iterations 215 loss: 0.691193  
iterations 216 loss: 0.691311  
iterations 217 loss: 0.691187  
iterations 218 loss: 0.691226  
iterations 219 loss: 0.691324  
iterations 220 loss: 0.691338  
iterations 221 loss: 0.691296  
iterations 222 loss: 0.691392  
iterations 223 loss: 0.691407  
iterations 224 loss: 0.691451  
iterations 225 loss: 0.691326  
iterations 226 loss: 0.691283  
iterations 227 loss: 0.691328  
iterations 228 loss: 0.691409  
iterations 229 loss: 0.691339  
iterations 230 loss: 0.691260  
iterations 231 loss: 0.691336  
iterations 232 loss: 0.691419  
iterations 233 loss: 0.691386  
iterations 234 loss: 0.691514  
iterations 235 loss: 0.691273  
iterations 236 loss: 0.691316  
iterations 237 loss: 0.691245  
iterations 238 loss: 0.691132  
iterations 239 loss: 0.691294  
iterations 240 loss: 0.691318  
iterations 241 loss: 0.691509  
iterations 242 loss: 0.691281  
iterations 243 loss: 0.691319  
iterations 244 loss: 0.691334  
iterations 245 loss: 0.691293  
iterations 246 loss: 0.691377  
iterations 247 loss: 0.691324  
iterations 248 loss: 0.691433  
iterations 249 loss: 0.691372  
iterations 250 loss: 0.691392  
iterations 251 loss: 0.691317  
iterations 252 loss: 0.691416  
iterations 253 loss: 0.691528  
iterations 254 loss: 0.691264  
iterations 255 loss: 0.691340  
iterations 256 loss: 0.691290  
iterations 257 loss: 0.691380  
iterations 258 loss: 0.691402  
iterations 259 loss: 0.691411  
iterations 260 loss: 0.691213  
iterations 261 loss: 0.691293  
iterations 262 loss: 0.691454  
iterations 263 loss: 0.691320  
iterations 264 loss: 0.691319  
iterations 265 loss: 0.691187  
iterations 266 loss: 0.691296  
iterations 267 loss: 0.691319  
iterations 268 loss: 0.691452  
iterations 269 loss: 0.691269  
iterations 270 loss: 0.691195  
iterations 271 loss: 0.691403  
iterations 272 loss: 0.691272  
iterations 273 loss: 0.691293  
iterations 274 loss: 0.691333  
iterations 275 loss: 0.691182  
iterations 276 loss: 0.691147  
iterations 277 loss: 0.691397  
iterations 278 loss: 0.691360  
iterations 279 loss: 0.691332  
iterations 280 loss: 0.691330  
iterations 281 loss: 0.691198  
iterations 282 loss: 0.691494  
iterations 283 loss: 0.691536  
iterations 284 loss: 0.691448  
iterations 285 loss: 0.691461  
iterations 286 loss: 0.691297  
iterations 287 loss: 0.691364  
iterations 288 loss: 0.691411  
iterations 289 loss: 0.691364  
iterations 290 loss: 0.691224  
iterations 291 loss: 0.691426  
iterations 292 loss: 0.691356  
iterations 293 loss: 0.691387  
iterations 294 loss: 0.691288  
iterations 295 loss: 0.691349  
iterations 296 loss: 0.691380  
iterations 297 loss: 0.691266  
iterations 298 loss: 0.691434  
iterations 299 loss: 0.691445  
iterations 300 loss: 0.691303  
iteration 300 generated sample: events experienced indicated projected twentyfour meditation recalling studying studying coin kingdoms kingdoms kingdoms kingdoms kingdoms kingdoms speeches speeches speeches speeches speeches sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre sepulchre strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain
iterations 301 loss: 0.691408  
iterations 302 loss: 0.691427  
iterations 303 loss: 0.691293  
iterations 304 loss: 0.691314  
iterations 305 loss: 0.691414  
iterations 306 loss: 0.691448  
iterations 307 loss: 0.691284  
iterations 308 loss: 0.691335  
iterations 309 loss: 0.691263  
iterations 310 loss: 0.691325  
iterations 311 loss: 0.691527  
iterations 312 loss: 0.691232  
iterations 313 loss: 0.691334  
iterations 314 loss: 0.691321  
iterations 315 loss: 0.691280  
iterations 316 loss: 0.691236  
iterations 317 loss: 0.691399  
iterations 318 loss: 0.691430  
iterations 319 loss: 0.691339  
iterations 320 loss: 0.691254  
iterations 321 loss: 0.691239  
iterations 322 loss: 0.691153  
iterations 323 loss: 0.691291  
iterations 324 loss: 0.691483  
iterations 325 loss: 0.691336  
iterations 326 loss: 0.691367  
iterations 327 loss: 0.691190  
iterations 328 loss: 0.691339  
iterations 329 loss: 0.691316  
iterations 330 loss: 0.691207  
iterations 331 loss: 0.691339  
iterations 332 loss: 0.691516  
iterations 333 loss: 0.691328  
iterations 334 loss: 0.691179  
iterations 335 loss: 0.691449  
iterations 336 loss: 0.691214  
iterations 337 loss: 0.691251  
iterations 338 loss: 0.691238  
iterations 339 loss: 0.691300  
iterations 340 loss: 0.691264  
iterations 341 loss: 0.691231  
iterations 342 loss: 0.691412  
iterations 343 loss: 0.691443  
iterations 344 loss: 0.691357  
iterations 345 loss: 0.691393  
iterations 346 loss: 0.691303  
iterations 347 loss: 0.691411  
iterations 348 loss: 0.691339  
iterations 349 loss: 0.691396  
iterations 350 loss: 0.691417  
iterations 351 loss: 0.691571  
iterations 352 loss: 0.691351  
iterations 353 loss: 0.691336  
iterations 354 loss: 0.691148  
iterations 355 loss: 0.691428  
iterations 356 loss: 0.691339  
iterations 357 loss: 0.691313  
iterations 358 loss: 0.691504  
iterations 359 loss: 0.691364  
iterations 360 loss: 0.691201  
iterations 361 loss: 0.691260  
iterations 362 loss: 0.691335  
iterations 363 loss: 0.691483  
iterations 364 loss: 0.691250  
iterations 365 loss: 0.691430  
iterations 366 loss: 0.691396  
iterations 367 loss: 0.691261  
iterations 368 loss: 0.691183  
iterations 369 loss: 0.691401  
iterations 370 loss: 0.691492  
iterations 371 loss: 0.691354  
iterations 372 loss: 0.691380  
iterations 373 loss: 0.691190  
iterations 374 loss: 0.691229  
iterations 375 loss: 0.691389  
iterations 376 loss: 0.691146  
iterations 377 loss: 0.691179  
iterations 378 loss: 0.691183  
iterations 379 loss: 0.691339  
iterations 380 loss: 0.691259  
iterations 381 loss: 0.691054  
iterations 382 loss: 0.691320  
iterations 383 loss: 0.691279  
iterations 384 loss: 0.691500  
iterations 385 loss: 0.691266  
iterations 386 loss: 0.691468  
iterations 387 loss: 0.691366  
iterations 388 loss: 0.691384  
iterations 389 loss: 0.691126  
iterations 390 loss: 0.691375  
iterations 391 loss: 0.691608  
iterations 392 loss: 0.691432  
iterations 393 loss: 0.691267  
iterations 394 loss: 0.691337  
iterations 395 loss: 0.691347  
iterations 396 loss: 0.691306  
iterations 397 loss: 0.691216  
iterations 398 loss: 0.691319  
iterations 399 loss: 0.691468  
iterations 400 loss: 0.691371  
iteration 400 generated sample: human condemned probability reveal delayed obtaining perchance calculate calculate calculate confide confide creditor creditor creditor creditor creditor creditor creditor obligation obligation obligation obligation obligation obligation obligation obligation obligation obligation obligation obligation signatures signatures newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper newspaper strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain strain
iterations 401 loss: 0.691177  
iterations 402 loss: 0.691450  
iterations 403 loss: 0.691414  
iterations 404 loss: 0.691343  
iterations 405 loss: 0.691205  
iterations 406 loss: 0.691465  
iterations 407 loss: 0.691282  
iterations 408 loss: 0.691200  
iterations 409 loss: 0.691199  
iterations 410 loss: 0.691379  
iterations 411 loss: 0.691349  
iterations 412 loss: 0.691289  
iterations 413 loss: 0.691116  
iterations 414 loss: 0.691176  
iterations 415 loss: 0.691425  
iterations 416 loss: 0.691394  
iterations 417 loss: 0.691272  
iterations 418 loss: 0.691239  
iterations 419 loss: 0.691223  
iterations 420 loss: 0.691306  
iterations 421 loss: 0.690999  
iterations 422 loss: 0.691156  
iterations 423 loss: 0.691503  
iterations 424 loss: 0.691285  
iterations 425 loss: 0.691162  
iterations 426 loss: 0.691618  
iterations 427 loss: 0.691011  
iterations 428 loss: 0.691176  
iterations 429 loss: 0.691502  
iterations 430 loss: 0.691154  
iterations 431 loss: 0.690911  
iterations 432 loss: 0.691176  
iterations 433 loss: 0.691325  
iterations 434 loss: 0.691449  
iterations 435 loss: 0.691015  
iterations 436 loss: 0.691440  
iterations 437 loss: 0.691499  
iterations 438 loss: 0.691282  
iterations 439 loss: 0.691261  
iterations 440 loss: 0.691148  
iterations 441 loss: 0.691214  
iterations 442 loss: 0.691204  
iterations 443 loss: 0.691312  
iterations 444 loss: 0.691261  
iterations 445 loss: 0.691374  
iterations 446 loss: 0.691310  
iterations 447 loss: 0.691185  
iterations 448 loss: 0.691073  
iterations 449 loss: 0.691339  
iterations 450 loss: 0.691161  
iterations 451 loss: 0.691291  
iterations 452 loss: 0.691393  
iterations 453 loss: 0.691361  
iterations 454 loss: 0.691233  
iterations 455 loss: 0.691293  
iterations 456 loss: 0.691188  
iterations 457 loss: 0.691145  
iterations 458 loss: 0.691316  
iterations 459 loss: 0.691374  
iterations 460 loss: 0.691295  
iterations 461 loss: 0.691392  
iterations 462 loss: 0.691289  
iterations 463 loss: 0.691456  
iterations 464 loss: 0.691149  
iterations 465 loss: 0.691154  
iterations 466 loss: 0.691332  
iterations 467 loss: 0.691343  
iterations 468 loss: 0.691072  
iterations 469 loss: 0.691344  
iterations 470 loss: 0.691367  
iterations 471 loss: 0.691171  
iterations 472 loss: 0.691250  
iterations 473 loss: 0.691099  
iterations 474 loss: 0.691314  
iterations 475 loss: 0.691286  
iterations 476 loss: 0.691120  
iterations 477 loss: 0.691257  
iterations 478 loss: 0.691153  
iterations 479 loss: 0.691262  
iterations 480 loss: 0.691306  
iterations 481 loss: 0.691461  
iterations 482 loss: 0.691212  
iterations 483 loss: 0.691356  
iterations 484 loss: 0.691205  
iterations 485 loss: 0.690946  
iterations 486 loss: 0.691336  
iterations 487 loss: 0.691386  
iterations 488 loss: 0.690965  
iterations 489 loss: 0.691400  
iterations 490 loss: 0.691105  
iterations 491 loss: 0.691500  
iterations 492 loss: 0.691640  
iterations 493 loss: 0.691322  
iterations 494 loss: 0.691366  
iterations 495 loss: 0.691385  
iterations 496 loss: 0.691166  
iterations 497 loss: 0.691159  
iterations 498 loss: 0.691422  
iterations 499 loss: 0.691236  
iterations 500 loss: 0.691253  
iteration 500 generated sample: human condemned probability reveal useful liked annoy calculate calculate pledged pledged pledged pledged pledged creditor creditor creditor creditor creditor creditor creditor creditor creditor creditor creditor creditor creditor creditor creditor forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven forgiven pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged pledged
iterations 501 loss: 0.691405  
iterations 502 loss: 0.691315  
iterations 503 loss: 0.691180  
iterations 504 loss: 0.691322  
iterations 505 loss: 0.691430  
iterations 506 loss: 0.691365  
iterations 507 loss: 0.691311  
iterations 508 loss: 0.691235  
iterations 509 loss: 0.691340  
iterations 510 loss: 0.691234  
iterations 511 loss: 0.691362  
iterations 512 loss: 0.691444  
iterations 513 loss: 0.691251  
iterations 514 loss: 0.691269  
iterations 515 loss: 0.691354  
iterations 516 loss: 0.691279  
iterations 517 loss: 0.691187  
iterations 518 loss: 0.691302  
iterations 519 loss: 0.691396  
iterations 520 loss: 0.691202  
iterations 521 loss: 0.691346  
iterations 522 loss: 0.691252  
iterations 523 loss: 0.691351  
iterations 524 loss: 0.691202  
iterations 525 loss: 0.691301  
iterations 526 loss: 0.691128  
iterations 527 loss: 0.691359  
iterations 528 loss: 0.691329  
iterations 529 loss: 0.691002  
iterations 530 loss: 0.691341  
iterations 531 loss: 0.691198  
iterations 532 loss: 0.691160  
iterations 533 loss: 0.691211  
iterations 534 loss: 0.691357  
iterations 535 loss: 0.690979  
iterations 536 loss: 0.691201  
iterations 537 loss: 0.691249  
iterations 538 loss: 0.691145  
iterations 539 loss: 0.691256  
iterations 540 loss: 0.691145  
iterations 541 loss: 0.691315  
iterations 542 loss: 0.691288  
iterations 543 loss: 0.691229  
iterations 544 loss: 0.691247  
iterations 545 loss: 0.691371  
iterations 546 loss: 0.691273  
iterations 547 loss: 0.691001  
iterations 548 loss: 0.691125  
iterations 549 loss: 0.691311  
iterations 550 loss: 0.691200  
iterations 551 loss: 0.691318  
iterations 552 loss: 0.691078  
iterations 553 loss: 0.691246  
iterations 554 loss: 0.691251  
iterations 555 loss: 0.690959  
iterations 556 loss: 0.691202  
iterations 557 loss: 0.691324  
iterations 558 loss: 0.691419  
iterations 559 loss: 0.691521  
iterations 560 loss: 0.691269  
iterations 561 loss: 0.691194  
iterations 562 loss: 0.691295  
iterations 563 loss: 0.691191  
iterations 564 loss: 0.691150  
iterations 565 loss: 0.691357  
iterations 566 loss: 0.691341  
iterations 567 loss: 0.691452  
iterations 568 loss: 0.691470  
iterations 569 loss: 0.690997  
iterations 570 loss: 0.691247  
iterations 571 loss: 0.691035  
iterations 572 loss: 0.691462  
iterations 573 loss: 0.691281  
iterations 574 loss: 0.691355  
iterations 575 loss: 0.691308  
iterations 576 loss: 0.691111  
iterations 577 loss: 0.691297  
iterations 578 loss: 0.691274  
iterations 579 loss: 0.691275  
iterations 580 loss: 0.691240  
iterations 581 loss: 0.691322  
iterations 582 loss: 0.691158  
iterations 583 loss: 0.691231  
iterations 584 loss: 0.691268  
iterations 585 loss: 0.691298  
iterations 586 loss: 0.691101  
iterations 587 loss: 0.691213  
iterations 588 loss: 0.691153  
iterations 589 loss: 0.691074  
iterations 590 loss: 0.691249  
iterations 591 loss: 0.691346  
iterations 592 loss: 0.691268  
iterations 593 loss: 0.690955  
iterations 594 loss: 0.691360  
iterations 595 loss: 0.690900  
iterations 596 loss: 0.691240  
iterations 597 loss: 0.691257  
iterations 598 loss: 0.691192  
iterations 599 loss: 0.691336  
iterations 600 loss: 0.691334  
iteration 600 generated sample: occupied gradually summit summit knocked knocked knocked knocked knocked knocked knocked knocked knocked knocked knocked knocked knocked knocked knocked armchair armchair armchair armchair armchair armchair armchair armchair armchair armchair armchair armchair armchair armchair floor floor floor floor floor floor floor floor floor floor placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed placed
iterations 601 loss: 0.691141  
iterations 602 loss: 0.691207  
iterations 603 loss: 0.691266  
iterations 604 loss: 0.691416  
iterations 605 loss: 0.691257  
iterations 606 loss: 0.691251  
iterations 607 loss: 0.691209  
iterations 608 loss: 0.691242  
iterations 609 loss: 0.691199  
iterations 610 loss: 0.691288  
iterations 611 loss: 0.691172  
iterations 612 loss: 0.691167  
iterations 613 loss: 0.691357  
iterations 614 loss: 0.691459  
iterations 615 loss: 0.691061  
iterations 616 loss: 0.691308  
iterations 617 loss: 0.691116  
iterations 618 loss: 0.691338  
iterations 619 loss: 0.691271  
iterations 620 loss: 0.691155  
iterations 621 loss: 0.691017  
iterations 622 loss: 0.691361  
iterations 623 loss: 0.691108  
iterations 624 loss: 0.691100  
iterations 625 loss: 0.691038  
iterations 626 loss: 0.691288  
iterations 627 loss: 0.691494  
iterations 628 loss: 0.691467  
iterations 629 loss: 0.691017  
iterations 630 loss: 0.690996  
iterations 631 loss: 0.691338  
iterations 632 loss: 0.691069  
iterations 633 loss: 0.691245  
iterations 634 loss: 0.691374  
iterations 635 loss: 0.691276  
iterations 636 loss: 0.691166  
iterations 637 loss: 0.691180  
iterations 638 loss: 0.691193  
iterations 639 loss: 0.691265  
iterations 640 loss: 0.691266  
iterations 641 loss: 0.691186  
iterations 642 loss: 0.691176  
iterations 643 loss: 0.691155  
iterations 644 loss: 0.691215  
iterations 645 loss: 0.690841  
iterations 646 loss: 0.691076  
iterations 647 loss: 0.690975  
iterations 648 loss: 0.691136  
iterations 649 loss: 0.691508  
iterations 650 loss: 0.691338  
iterations 651 loss: 0.691039  
iterations 652 loss: 0.691186  
iterations 653 loss: 0.691222  
iterations 654 loss: 0.691241  
iterations 655 loss: 0.691282  
iterations 656 loss: 0.691136  
iterations 657 loss: 0.691341  
iterations 658 loss: 0.691229  
iterations 659 loss: 0.691428  
iterations 660 loss: 0.691283  
iterations 661 loss: 0.691167  
